order_id,item_id,product_id,quantity,list_price,discount,order_status,order_date,required_date,shipped_date,customer_id,customer_first_name,customer_last_name,customer_city,customer_state,product_name,model_year,product_price,category_name,brand_name,store_name,store_city,store_state,staff_first_name,staff_last_name,staff_active,stock_quantity
904,4,13,1,269.99,0.2,4,2017-05-23,2017-05-26,2017-05-24,1020,Lorraine,Marks,San Carlos,CA,Electra Cruiser 1 (24-Inch) - 2016,2016,269.99,Cruisers Bicycles,Electra,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,13.0
905,1,67,1,250.99,0.1,4,2017-05-23,2017-05-26,2017-05-24,609,Eliana,Reese,Woodhaven,NY,Sun Bicycles Revolutions 24 - Girl's - 2017,2017,250.99,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,8.0
905,2,62,2,3499.99,0.05,4,2017-05-23,2017-05-26,2017-05-24,609,Eliana,Reese,Woodhaven,NY,Trek Boone 7 - 2017,2017,3499.99,Cyclocross Bicycles,Trek,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,4.0
905,3,42,2,2299.99,0.2,4,2017-05-23,2017-05-26,2017-05-24,609,Eliana,Reese,Woodhaven,NY,Trek Fuel EX 5 27.5 Plus - 2017,2017,2299.99,Mountain Bikes,Trek,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,16.0
905,4,20,1,599.99,0.2,4,2017-05-23,2017-05-26,2017-05-24,609,Eliana,Reese,Woodhaven,NY,Electra Townie Original 7D EQ - Women's - 2016,2016,599.99,Cruisers Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,20.0
906,1,23,2,299.99,0.2,4,2017-05-23,2017-05-26,2017-05-26,877,Janine,Manning,Howard Beach,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2016,299.99,Children Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,12.0
906,2,28,2,2499.99,0.07,4,2017-05-23,2017-05-26,2017-05-26,877,Janine,Manning,Howard Beach,NY,Surly Karate Monkey 27.5+ Frameset - 2017,2017,2499.99,Mountain Bikes,Surly,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,25.0
906,3,46,1,1409.99,0.05,4,2017-05-23,2017-05-26,2017-05-26,877,Janine,Manning,Howard Beach,NY,Haro SR 1.3 - 2017,2017,1409.99,Mountain Bikes,Haro,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,18.0
906,4,102,2,489.99,0.1,4,2017-05-23,2017-05-26,2017-05-26,877,Janine,Manning,Howard Beach,NY,Electra Townie Original 7D - 2017,2017,489.99,Comfort Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,12.0
906,5,22,2,269.99,0.2,4,2017-05-23,2017-05-26,2017-05-26,877,Janine,Manning,Howard Beach,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,269.99,Children Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,0.0
907,1,84,2,109.99,0.07,4,2017-05-24,2017-05-26,2017-05-27,120,Luz,House,Fresno,CA,Sun Bicycles Lil Kitt'n - 2017,2017,109.99,Children Bicycles,Sun Bicycles,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,11.0
907,2,65,1,346.99,0.07,4,2017-05-24,2017-05-26,2017-05-27,120,Luz,House,Fresno,CA,Sun Bicycles Lil Bolt Type-R - 2017,2017,346.99,Cruisers Bicycles,Sun Bicycles,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,10.0
908,1,41,1,1469.99,0.2,4,2017-05-25,2017-05-28,2017-05-27,402,Kerrie,Morton,Pittsford,NY,Haro Shift R3 - 2017,2017,1469.99,Mountain Bikes,Haro,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,6.0
908,2,94,1,249.99,0.1,4,2017-05-25,2017-05-28,2017-05-27,402,Kerrie,Morton,Pittsford,NY,Haro Shredder Pro 20 - 2017,2017,249.99,Children Bicycles,Haro,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,2.0
908,3,102,2,489.99,0.1,4,2017-05-25,2017-05-28,2017-05-27,402,Kerrie,Morton,Pittsford,NY,Electra Townie Original 7D - 2017,2017,489.99,Comfort Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,12.0
909,1,5,1,1320.99,0.2,4,2017-05-26,2017-05-27,2017-05-28,188,Sharla,Flynn,Oxnard,CA,Heller Shagamaw Frame - 2016,2016,1320.99,Mountain Bikes,Heller,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,22.0
910,1,23,1,299.99,0.1,4,2017-05-26,2017-05-28,2017-05-28,342,Cassondra,Pruitt,Merrick,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2016,299.99,Children Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,12.0
911,1,66,2,250.99,0.05,4,2017-05-26,2017-05-29,2017-05-29,887,Graig,Cannon,Syosset,NY,Sun Bicycles Revolutions 24 - 2017,2017,250.99,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,22.0
911,2,106,1,449.99,0.05,4,2017-05-26,2017-05-29,2017-05-29,887,Graig,Cannon,Syosset,NY,Sun Bicycles Cruz 3 - 2017,2017,449.99,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,7.0
911,3,91,2,349.99,0.05,4,2017-05-26,2017-05-29,2017-05-29,887,Graig,Cannon,Syosset,NY,Trek Precaliber 24 (21-Speed) - Girls - 2017,2017,349.99,Children Bicycles,Trek,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,0.0
911,4,49,1,3499.99,0.2,4,2017-05-26,2017-05-29,2017-05-29,887,Graig,Cannon,Syosset,NY,Trek Domane SL 6 - 2017,2017,3499.99,Road Bikes,Trek,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,4.0
912,1,22,2,269.99,0.2,4,2017-05-27,2017-05-29,2017-05-29,519,Rudolf,Gilliam,Palos Verdes Peninsula,CA,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,269.99,Children Bicycles,Electra,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,29.0
912,2,71,2,416.99,0.05,4,2017-05-27,2017-05-29,2017-05-29,519,Rudolf,Gilliam,Palos Verdes Peninsula,CA,Sun Bicycles Atlas X-Type - 2017,2017,416.99,Cruisers Bicycles,Sun Bicycles,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,25.0
912,3,101,1,339.99,0.05,4,2017-05-27,2017-05-29,2017-05-29,519,Rudolf,Gilliam,Palos Verdes Peninsula,CA,Electra Townie 7D (20-inch) - Boys' - 2017,2017,339.99,Children Bicycles,Electra,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,17.0
912,4,2,2,749.99,0.2,4,2017-05-27,2017-05-29,2017-05-29,519,Rudolf,Gilliam,Palos Verdes Peninsula,CA,Ritchey Timberwolf Frameset - 2016,2016,749.99,Mountain Bikes,Ritchey,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,5.0
913,1,90,2,209.99,0.1,4,2017-05-27,2017-05-29,2017-05-29,699,Zella,Fernandez,Rockville Centre,NY,Trek Precaliber 16 Girls - 2017,2017,209.99,Children Bicycles,Trek,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,26.0
913,2,24,2,549.99,0.05,4,2017-05-27,2017-05-29,2017-05-29,699,Zella,Fernandez,Rockville Centre,NY,Electra Townie Original 21D - 2016,2016,549.99,Comfort Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,16.0
914,1,38,1,549.99,0.07,4,2017-05-28,2017-05-31,2017-05-31,1068,Doris,Kaufman,Duarte,CA,Haro Flightline Two 26 Plus - 2017,2017,549.99,Mountain Bikes,Haro,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,13.0
914,2,20,2,599.99,0.2,4,2017-05-28,2017-05-31,2017-05-31,1068,Doris,Kaufman,Duarte,CA,Electra Townie Original 7D EQ - Women's - 2016,2016,599.99,Cruisers Bicycles,Electra,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,26.0
914,3,106,1,449.99,0.05,4,2017-05-28,2017-05-31,2017-05-31,1068,Doris,Kaufman,Duarte,CA,Sun Bicycles Cruz 3 - 2017,2017,449.99,Comfort Bicycles,Sun Bicycles,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,30.0
914,4,46,1,1409.99,0.1,4,2017-05-28,2017-05-31,2017-05-31,1068,Doris,Kaufman,Duarte,CA,Haro SR 1.3 - 2017,2017,1409.99,Mountain Bikes,Haro,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,19.0
915,1,64,1,489.99,0.05,4,2017-05-28,2017-05-30,2017-05-30,215,Judith,Finley,Whitestone,NY,Electra Townie Original 7D - 2017,2017,489.99,Cruisers Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,30.0
915,2,48,1,1499.99,0.07,4,2017-05-28,2017-05-30,2017-05-30,215,Judith,Finley,Whitestone,NY,Trek Emonda S 4 - 2017,2017,1499.99,Road Bikes,Trek,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,20.0
915,3,42,1,2299.99,0.2,4,2017-05-28,2017-05-30,2017-05-30,215,Judith,Finley,Whitestone,NY,Trek Fuel EX 5 27.5 Plus - 2017,2017,2299.99,Mountain Bikes,Trek,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,16.0
915,4,2,1,749.99,0.07,4,2017-05-28,2017-05-30,2017-05-30,215,Judith,Finley,Whitestone,NY,Ritchey Timberwolf Frameset - 2016,2016,749.99,Mountain Bikes,Ritchey,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,16.0
916,1,92,1,209.99,0.2,4,2017-05-28,2017-05-29,2017-05-29,718,Luciana,Mcgee,Selden,NY,Haro Shredder 20 - 2017,2017,209.99,Children Bicycles,Haro,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,22.0
917,1,41,1,1469.99,0.07,4,2017-05-29,2017-05-31,2017-06-01,881,Chloe,Patel,Santa Monica,CA,Haro Shift R3 - 2017,2017,1469.99,Mountain Bikes,Haro,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,10.0
918,1,91,1,349.99,0.2,4,2017-05-30,2017-05-31,2017-05-31,242,Rutha,Howell,Canyon Country,CA,Trek Precaliber 24 (21-Speed) - Girls - 2017,2017,349.99,Children Bicycles,Trek,Santa Cruz Bikes,Santa Cruz,CA,Genna,Serrano,True,8.0
918,2,31,1,1632.99,0.1,4,2017-05-30,2017-05-31,2017-05-31,242,Rutha,Howell,Canyon Country,CA,Surly Wednesday - 2017,2017,1632.99,Mountain Bikes,Surly,Santa Cruz Bikes,Santa Cruz,CA,Genna,Serrano,True,2.0
918,3,4,2,2899.99,0.07,4,2017-05-30,2017-05-31,2017-05-31,242,Rutha,Howell,Canyon Country,CA,Trek Fuel EX 8 29 - 2016,2016,2899.99,Mountain Bikes,Trek,Santa Cruz Bikes,Santa Cruz,CA,Genna,Serrano,True,23.0
919,1,7,1,3999.99,0.07,4,2017-05-30,2017-05-31,2017-05-31,781,Tajuana,Riddle,Bayside,NY,Trek Slash 8 27.5 - 2016,2016,3999.99,Mountain Bikes,Trek,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,8.0
919,2,44,1,539.99,0.1,4,2017-05-30,2017-05-31,2017-05-31,781,Tajuana,Riddle,Bayside,NY,Haro SR 1.1 - 2017,2017,539.99,Mountain Bikes,Haro,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,24.0
920,1,76,1,299.99,0.05,4,2017-05-30,2017-06-01,2017-06-02,966,Novella,Patel,Glen Cove,NY,"Electra Girl's Hawaii 1 16"" - 2017",2017,299.99,Cruisers Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,20.0
920,2,39,2,1499.99,0.07,4,2017-05-30,2017-06-01,2017-06-02,966,Novella,Patel,Glen Cove,NY,Trek Stache 5 - 2017,2017,1499.99,Mountain Bikes,Trek,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,28.0
920,3,78,1,647.99,0.05,4,2017-05-30,2017-06-01,2017-06-02,966,Novella,Patel,Glen Cove,NY,Sun Bicycles Biscayne Tandem CB - 2017,2017,647.99,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,4.0
920,4,80,2,761.99,0.07,4,2017-05-30,2017-06-01,2017-06-02,966,Novella,Patel,Glen Cove,NY,Sun Bicycles Brickell Tandem CB - 2017,2017,761.99,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,27.0
921,1,77,1,799.99,0.2,4,2017-05-31,2017-06-02,2017-06-02,628,Ehtel,Cobb,Lockport,NY,Electra Glam Punk 3i Ladies' - 2017,2017,799.99,Cruisers Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,25.0
921,2,75,2,599.99,0.07,4,2017-05-31,2017-06-02,2017-06-02,628,Ehtel,Cobb,Lockport,NY,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,2017,599.99,Cruisers Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,11.0
921,3,48,1,1499.99,0.1,4,2017-05-31,2017-06-02,2017-06-02,628,Ehtel,Cobb,Lockport,NY,Trek Emonda S 4 - 2017,2017,1499.99,Road Bikes,Trek,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,20.0
922,1,68,1,449.99,0.2,4,2017-05-31,2017-06-01,2017-06-03,656,Romana,Barnes,Floral Park,NY,Sun Bicycles Cruz 3 - 2017,2017,449.99,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,23.0
922,2,73,1,749.99,0.2,4,2017-05-31,2017-06-01,2017-06-03,656,Romana,Barnes,Floral Park,NY,Sun Bicycles Brickell Tandem 7 - 2017,2017,749.99,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,20.0
922,3,86,1,149.99,0.1,4,2017-05-31,2017-06-01,2017-06-03,656,Romana,Barnes,Floral Park,NY,Trek Girl's Kickster - 2017,2017,149.99,Children Bicycles,Trek,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,24.0
923,1,74,2,439.99,0.05,4,2017-05-31,2017-06-03,2017-06-02,769,Agatha,Melton,Springfield Gardens,NY,Electra Cruiser Lux 1 - 2017,2017,439.99,Cruisers Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,23.0
923,2,6,1,469.99,0.1,4,2017-05-31,2017-06-03,2017-06-02,769,Agatha,Melton,Springfield Gardens,NY,Surly Ice Cream Truck Frameset - 2016,2016,469.99,Mountain Bikes,Surly,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,11.0
924,1,97,2,349.99,0.2,3,2017-06-02,2017-06-02,,68,Jayne,Kirkland,Rowlett,TX,Electra Savannah 3i (20-inch) - Girl's - 2017,2017,349.99,Children Bicycles,Electra,Rowlett Bikes,Rowlett,TX,Kali,Vargas,True,28.0
924,2,36,1,832.99,0.2,3,2017-06-02,2017-06-02,,68,Jayne,Kirkland,Rowlett,TX,Surly Troll Frameset - 2017,2017,832.99,Mountain Bikes,Surly,Rowlett Bikes,Rowlett,TX,Kali,Vargas,True,28.0
925,1,97,1,349.99,0.07,4,2017-06-02,2017-06-05,2017-06-03,1316,Conrad,Mueller,Massapequa,NY,Electra Savannah 3i (20-inch) - Girl's - 2017,2017,349.99,Children Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,15.0
925,2,62,2,3499.99,0.2,4,2017-06-02,2017-06-05,2017-06-03,1316,Conrad,Mueller,Massapequa,NY,Trek Boone 7 - 2017,2017,3499.99,Cyclocross Bicycles,Trek,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,4.0
926,1,37,2,379.99,0.2,4,2017-06-03,2017-06-05,2017-06-06,233,Mariana,Strong,Santa Clara,CA,Haro Flightline One ST - 2017,2017,379.99,Mountain Bikes,Haro,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,12.0
927,1,74,2,439.99,0.1,4,2017-06-03,2017-06-05,2017-06-06,1438,Lee,Dunn,San Jose,CA,Electra Cruiser Lux 1 - 2017,2017,439.99,Cruisers Bicycles,Electra,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,9.0
927,2,16,2,599.99,0.2,4,2017-06-03,2017-06-05,2017-06-06,1438,Lee,Dunn,San Jose,CA,Electra Townie Original 7D EQ - 2016,2016,599.99,Cruisers Bicycles,Electra,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,4.0
927,3,50,1,5999.99,0.1,4,2017-06-03,2017-06-05,2017-06-06,1438,Lee,Dunn,San Jose,CA,Trek Silque SLR 7 Women's - 2017,2017,5999.99,Road Bikes,Trek,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,29.0
927,4,3,1,999.99,0.1,4,2017-06-03,2017-06-05,2017-06-06,1438,Lee,Dunn,San Jose,CA,Surly Wednesday Frameset - 2016,2016,999.99,Mountain Bikes,Surly,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,6.0
927,5,43,1,5299.99,0.07,4,2017-06-03,2017-06-05,2017-06-06,1438,Lee,Dunn,San Jose,CA,Trek Fuel EX 9.8 27.5 Plus - 2017,2017,5299.99,Mountain Bikes,Trek,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,2.0
928,1,71,2,416.99,0.05,4,2017-06-05,2017-06-06,2017-06-06,957,Stephen,Vega,Anaheim,CA,Sun Bicycles Atlas X-Type - 2017,2017,416.99,Cruisers Bicycles,Sun Bicycles,Santa Cruz Bikes,Santa Cruz,CA,Genna,Serrano,True,25.0
928,2,83,1,149.99,0.2,4,2017-06-05,2017-06-06,2017-06-06,957,Stephen,Vega,Anaheim,CA,Trek Boy's Kickster - 2015/2017,2017,149.99,Children Bicycles,Trek,Santa Cruz Bikes,Santa Cruz,CA,Genna,Serrano,True,13.0
929,1,82,1,659.99,0.2,4,2017-06-05,2017-06-06,2017-06-08,472,Myron,Ruiz,Amityville,NY,Electra Amsterdam Original 3i Ladies' - 2017,2017,659.99,Cruisers Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,4.0
929,2,63,2,3499.99,0.1,4,2017-06-05,2017-06-06,2017-06-08,472,Myron,Ruiz,Amityville,NY,Trek Boone Race Shop Limited - 2017,2017,3499.99,Cyclocross Bicycles,Trek,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,5.0
929,3,24,1,549.99,0.05,4,2017-06-05,2017-06-06,2017-06-08,472,Myron,Ruiz,Amityville,NY,Electra Townie Original 21D - 2016,2016,549.99,Comfort Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,16.0
930,1,56,2,5499.99,0.07,4,2017-06-05,2017-06-06,2017-06-06,1224,Abram,Copeland,Harlingen,TX,Trek Domane SLR 6 Disc - 2017,2017,5499.99,Road Bikes,Trek,Rowlett Bikes,Rowlett,TX,Layla,Terrell,True,19.0
930,2,82,1,659.99,0.07,4,2017-06-05,2017-06-06,2017-06-06,1224,Abram,Copeland,Harlingen,TX,Electra Amsterdam Original 3i Ladies' - 2017,2017,659.99,Cruisers Bicycles,Electra,Rowlett Bikes,Rowlett,TX,Layla,Terrell,True,7.0
930,3,60,1,1559.99,0.1,4,2017-06-05,2017-06-06,2017-06-06,1224,Abram,Copeland,Harlingen,TX,Sun Bicycles ElectroLite - 2017,2017,1559.99,Electric Bikes,Sun Bicycles,Rowlett Bikes,Rowlett,TX,Layla,Terrell,True,7.0
930,4,65,2,346.99,0.05,4,2017-06-05,2017-06-06,2017-06-06,1224,Abram,Copeland,Harlingen,TX,Sun Bicycles Lil Bolt Type-R - 2017,2017,346.99,Cruisers Bicycles,Sun Bicycles,Rowlett Bikes,Rowlett,TX,Layla,Terrell,True,1.0
930,5,51,2,6499.99,0.1,4,2017-06-05,2017-06-06,2017-06-06,1224,Abram,Copeland,Harlingen,TX,Trek Silque SLR 8 Women's - 2017,2017,6499.99,Road Bikes,Trek,Rowlett Bikes,Rowlett,TX,Layla,Terrell,True,2.0
931,1,49,2,3499.99,0.07,4,2017-06-07,2017-06-08,2017-06-08,631,Tressa,Weiss,Ossining,NY,Trek Domane SL 6 - 2017,2017,3499.99,Road Bikes,Trek,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,4.0
931,2,76,1,299.99,0.2,4,2017-06-07,2017-06-08,2017-06-08,631,Tressa,Weiss,Ossining,NY,"Electra Girl's Hawaii 1 16"" - 2017",2017,299.99,Cruisers Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,20.0
932,1,74,1,439.99,0.05,4,2017-06-07,2017-06-08,2017-06-09,804,Douglas,Richards,Valley Stream,NY,Electra Cruiser Lux 1 - 2017,2017,439.99,Cruisers Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,23.0
933,1,77,1,799.99,0.07,4,2017-06-07,2017-06-10,2017-06-08,909,Alita,Salinas,Uniondale,NY,Electra Glam Punk 3i Ladies' - 2017,2017,799.99,Cruisers Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,25.0
933,2,21,1,269.99,0.2,4,2017-06-07,2017-06-10,2017-06-08,909,Alita,Salinas,Uniondale,NY,Electra Cruiser 1 (24-Inch) - 2016,2016,269.99,Children Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,16.0
933,3,75,2,599.99,0.05,4,2017-06-07,2017-06-10,2017-06-08,909,Alita,Salinas,Uniondale,NY,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,2017,599.99,Cruisers Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,11.0
934,1,35,2,832.99,0.05,4,2017-06-09,2017-06-10,2017-06-12,93,Corrina,Sawyer,Troy,NY,Sun Bicycles Spider 3i - 2017,2017,832.99,Mountain Bikes,Sun Bicycles,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,25.0
934,2,48,1,1499.99,0.05,4,2017-06-09,2017-06-10,2017-06-12,93,Corrina,Sawyer,Troy,NY,Trek Emonda S 4 - 2017,2017,1499.99,Road Bikes,Trek,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,20.0
934,3,18,1,449.0,0.1,4,2017-06-09,2017-06-10,2017-06-12,93,Corrina,Sawyer,Troy,NY,Pure Cycles Western 3-Speed - Women's - 2015/2016,2016,449.0,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,13.0
934,4,61,1,4999.99,0.07,4,2017-06-09,2017-06-10,2017-06-12,93,Corrina,Sawyer,Troy,NY,Trek Powerfly 8 FS Plus - 2017,2017,4999.99,Electric Bikes,Trek,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,20.0
934,5,56,2,5499.99,0.2,4,2017-06-09,2017-06-10,2017-06-12,93,Corrina,Sawyer,Troy,NY,Trek Domane SLR 6 Disc - 2017,2017,5499.99,Road Bikes,Trek,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,20.0
935,1,65,2,346.99,0.2,3,2017-06-10,2017-06-10,,43,Mozelle,Carter,Houston,TX,Sun Bicycles Lil Bolt Type-R - 2017,2017,346.99,Cruisers Bicycles,Sun Bicycles,Rowlett Bikes,Rowlett,TX,Kali,Vargas,True,1.0
935,2,76,2,299.99,0.07,3,2017-06-10,2017-06-10,,43,Mozelle,Carter,Houston,TX,"Electra Girl's Hawaii 1 16"" - 2017",2017,299.99,Cruisers Bicycles,Electra,Rowlett Bikes,Rowlett,TX,Kali,Vargas,True,23.0
935,3,6,1,469.99,0.07,3,2017-06-10,2017-06-10,,43,Mozelle,Carter,Houston,TX,Surly Ice Cream Truck Frameset - 2016,2016,469.99,Mountain Bikes,Surly,Rowlett Bikes,Rowlett,TX,Kali,Vargas,True,27.0
935,4,38,1,549.99,0.07,3,2017-06-10,2017-06-10,,43,Mozelle,Carter,Houston,TX,Haro Flightline Two 26 Plus - 2017,2017,549.99,Mountain Bikes,Haro,Rowlett Bikes,Rowlett,TX,Kali,Vargas,True,23.0
936,1,70,1,659.99,0.1,4,2017-06-10,2017-06-13,2017-06-12,265,Mellisa,Farley,Central Islip,NY,Electra Amsterdam Original 3i - 2015/2017,2017,659.99,Cruisers Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,6.0
936,2,44,1,539.99,0.07,4,2017-06-10,2017-06-13,2017-06-12,265,Mellisa,Farley,Central Islip,NY,Haro SR 1.1 - 2017,2017,539.99,Mountain Bikes,Haro,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,24.0
937,1,108,2,449.99,0.1,4,2017-06-11,2017-06-14,2017-06-13,73,Melanie,Hayes,Liverpool,NY,Sun Bicycles Cruz 3 - Women's - 2017,2017,449.99,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,29.0
937,2,51,2,6499.99,0.07,4,2017-06-11,2017-06-14,2017-06-13,73,Melanie,Hayes,Liverpool,NY,Trek Silque SLR 8 Women's - 2017,2017,6499.99,Road Bikes,Trek,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,8.0
937,3,58,2,4999.99,0.07,4,2017-06-11,2017-06-14,2017-06-13,73,Melanie,Hayes,Liverpool,NY,Trek Madone 9.2 - 2017,2017,4999.99,Road Bikes,Trek,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,15.0
937,4,28,2,2499.99,0.07,4,2017-06-11,2017-06-14,2017-06-13,73,Melanie,Hayes,Liverpool,NY,Surly Karate Monkey 27.5+ Frameset - 2017,2017,2499.99,Mountain Bikes,Surly,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,25.0
937,5,66,1,250.99,0.2,4,2017-06-11,2017-06-14,2017-06-13,73,Melanie,Hayes,Liverpool,NY,Sun Bicycles Revolutions 24 - 2017,2017,250.99,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,22.0
938,1,4,1,2899.99,0.05,4,2017-06-11,2017-06-12,2017-06-12,129,Walton,Dejesus,Lockport,NY,Trek Fuel EX 8 29 - 2016,2016,2899.99,Mountain Bikes,Trek,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,2.0
938,2,13,1,269.99,0.05,4,2017-06-11,2017-06-12,2017-06-12,129,Walton,Dejesus,Lockport,NY,Electra Cruiser 1 (24-Inch) - 2016,2016,269.99,Cruisers Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,1.0
939,1,5,1,1320.99,0.1,4,2017-06-11,2017-06-12,2017-06-14,1407,Hugh,Craft,Centereach,NY,Heller Shagamaw Frame - 2016,2016,1320.99,Mountain Bikes,Heller,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,1.0
939,2,107,2,416.99,0.2,4,2017-06-11,2017-06-12,2017-06-14,1407,Hugh,Craft,Centereach,NY,Sun Bicycles Cruz 7 - 2017,2017,416.99,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,29.0
