item_id,product_id,quantity,discount,order_status,order_date,required_date,shipped_date,customer_first_name,customer_last_name,customer_city,product_name,product_price,category_name,brand_name,store_state,stock_quantity
1,105,1,0.05,4,2017-06-14,2017-06-15,2017-06-16,Loreta,Johnston,Spring Valley,Sun Bicycles Streamway 7 - 2017,533.99,Comfort Bicycles,Sun Bicycles,NY,3.0
2,94,2,0.2,4,2017-06-14,2017-06-15,2017-06-16,Loreta,Johnston,Spring Valley,Haro Shredder Pro 20 - 2017,249.99,Children Bicycles,Haro,NY,2.0
3,34,2,0.05,4,2017-06-14,2017-06-15,2017-06-16,Loreta,Johnston,Spring Valley,Trek Session DH 27.5 Carbon Frameset - 2017,469.99,Mountain Bikes,Trek,NY,24.0
4,44,2,0.1,4,2017-06-14,2017-06-15,2017-06-16,Loreta,Johnston,Spring Valley,Haro SR 1.1 - 2017,539.99,Mountain Bikes,Haro,NY,24.0
5,50,2,0.05,4,2017-06-14,2017-06-15,2017-06-16,Loreta,Johnston,Spring Valley,Trek Silque SLR 7 Women's - 2017,5999.99,Road Bikes,Trek,NY,7.0
1,7,1,0.1,4,2017-06-14,2017-06-16,2017-06-15,Andreas,Mayer,New Rochelle,Trek Slash 8 27.5 - 2016,3999.99,Mountain Bikes,Trek,NY,8.0
2,85,2,0.2,4,2017-06-14,2017-06-16,2017-06-15,Andreas,Mayer,New Rochelle,Haro Downtown 16 - 2017,329.99,Children Bicycles,Haro,NY,6.0
3,62,1,0.05,4,2017-06-14,2017-06-16,2017-06-15,Andreas,Mayer,New Rochelle,Trek Boone 7 - 2017,3499.99,Cyclocross Bicycles,Trek,NY,4.0
4,22,2,0.2,4,2017-06-14,2017-06-16,2017-06-15,Andreas,Mayer,New Rochelle,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,Children Bicycles,Electra,NY,13.0
5,56,2,0.07,4,2017-06-14,2017-06-16,2017-06-15,Andreas,Mayer,New Rochelle,Trek Domane SLR 6 Disc - 2017,5499.99,Road Bikes,Trek,NY,20.0
1,32,1,0.05,4,2017-06-15,2017-06-18,2017-06-17,Myesha,Burgess,Campbell,Trek Farley Alloy Frameset - 2017,469.99,Mountain Bikes,Trek,CA,13.0
2,42,2,0.07,4,2017-06-15,2017-06-18,2017-06-17,Myesha,Burgess,Campbell,Trek Fuel EX 5 27.5 Plus - 2017,2299.99,Mountain Bikes,Trek,CA,13.0
3,44,1,0.07,4,2017-06-15,2017-06-18,2017-06-17,Myesha,Burgess,Campbell,Haro SR 1.1 - 2017,539.99,Mountain Bikes,Haro,CA,1.0
1,23,2,0.2,4,2017-06-15,2017-06-17,2017-06-17,Skye,Pope,Richmond Hill,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,Children Bicycles,Electra,NY,12.0
2,20,2,0.1,4,2017-06-15,2017-06-17,2017-06-17,Skye,Pope,Richmond Hill,Electra Townie Original 7D EQ - Women's - 2016,599.99,Cruisers Bicycles,Electra,NY,20.0
3,101,1,0.2,4,2017-06-15,2017-06-17,2017-06-17,Skye,Pope,Richmond Hill,Electra Townie 7D (20-inch) - Boys' - 2017,339.99,Children Bicycles,Electra,NY,4.0
4,92,2,0.2,4,2017-06-15,2017-06-17,2017-06-17,Skye,Pope,Richmond Hill,Haro Shredder 20 - 2017,209.99,Children Bicycles,Haro,NY,22.0
5,72,2,0.2,4,2017-06-15,2017-06-17,2017-06-17,Skye,Pope,Richmond Hill,Sun Bicycles Biscayne Tandem 7 - 2017,619.99,Cruisers Bicycles,Sun Bicycles,NY,1.0
1,9,2,0.1,4,2017-06-16,2017-06-18,2017-06-17,Rosalva,Hamilton,Campbell,Trek Conduit+ - 2016,2999.99,Electric Bikes,Trek,CA,11.0
2,55,2,0.05,4,2017-06-16,2017-06-18,2017-06-17,Rosalva,Hamilton,Campbell,Trek Domane S 6 - 2017,2699.99,Road Bikes,Trek,CA,11.0
1,56,1,0.05,4,2017-06-16,2017-06-19,2017-06-18,Nicholas,Vazquez,West Hempstead,Trek Domane SLR 6 Disc - 2017,5499.99,Road Bikes,Trek,NY,20.0
1,59,1,0.1,4,2017-06-16,2017-06-19,2017-06-19,Tamela,Harrell,Central Islip,Trek Domane S 5 Disc - 2017,2599.99,Road Bikes,Trek,NY,17.0
2,43,2,0.1,4,2017-06-16,2017-06-19,2017-06-19,Tamela,Harrell,Central Islip,Trek Fuel EX 9.8 27.5 Plus - 2017,5299.99,Mountain Bikes,Trek,NY,2.0
3,62,2,0.2,4,2017-06-16,2017-06-19,2017-06-19,Tamela,Harrell,Central Islip,Trek Boone 7 - 2017,3499.99,Cyclocross Bicycles,Trek,NY,4.0
1,20,2,0.07,4,2017-06-16,2017-06-18,2017-06-18,Arvilla,Weiss,Bay Shore,Electra Townie Original 7D EQ - Women's - 2016,599.99,Cruisers Bicycles,Electra,NY,20.0
2,57,1,0.05,4,2017-06-16,2017-06-18,2017-06-18,Arvilla,Weiss,Bay Shore,Trek Emonda S 5 - 2017,1999.99,Road Bikes,Trek,NY,27.0
1,23,2,0.07,4,2017-06-16,2017-06-18,2017-06-17,Nicki,Larson,Monsey,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,Children Bicycles,Electra,NY,12.0
1,4,2,0.1,4,2017-06-17,2017-06-20,2017-06-20,Ashleigh,Frank,Levittown,Trek Fuel EX 8 29 - 2016,2899.99,Mountain Bikes,Trek,NY,2.0
1,43,1,0.1,4,2017-06-17,2017-06-19,2017-06-18,Phebe,Turner,Sunnyside,Trek Fuel EX 9.8 27.5 Plus - 2017,5299.99,Mountain Bikes,Trek,NY,2.0
2,31,2,0.07,4,2017-06-17,2017-06-19,2017-06-18,Phebe,Turner,Sunnyside,Surly Wednesday - 2017,1632.99,Mountain Bikes,Surly,NY,10.0
3,96,1,0.05,4,2017-06-17,2017-06-19,2017-06-18,Phebe,Turner,Sunnyside,Electra Moto 3i (20-inch) - Boy's - 2017,349.99,Children Bicycles,Electra,NY,22.0
4,63,1,0.2,4,2017-06-17,2017-06-19,2017-06-18,Phebe,Turner,Sunnyside,Trek Boone Race Shop Limited - 2017,3499.99,Cyclocross Bicycles,Trek,NY,5.0
5,88,1,0.05,4,2017-06-17,2017-06-19,2017-06-18,Phebe,Turner,Sunnyside,Trek Precaliber 12 Girls - 2017,189.99,Children Bicycles,Trek,NY,8.0
1,76,2,0.1,4,2017-06-17,2017-06-19,2017-06-20,Annabelle,Hebert,Spring Valley,"Electra Girl's Hawaii 1 16"" - 2017",299.99,Cruisers Bicycles,Electra,NY,20.0
2,23,1,0.2,4,2017-06-17,2017-06-19,2017-06-20,Annabelle,Hebert,Spring Valley,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,Children Bicycles,Electra,NY,12.0
3,73,2,0.1,4,2017-06-17,2017-06-19,2017-06-20,Annabelle,Hebert,Spring Valley,Sun Bicycles Brickell Tandem 7 - 2017,749.99,Cruisers Bicycles,Sun Bicycles,NY,20.0
4,13,2,0.2,4,2017-06-17,2017-06-19,2017-06-20,Annabelle,Hebert,Spring Valley,Electra Cruiser 1 (24-Inch) - 2016,269.99,Cruisers Bicycles,Electra,NY,1.0
5,79,2,0.1,4,2017-06-17,2017-06-19,2017-06-20,Annabelle,Hebert,Spring Valley,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,402.99,Cruisers Bicycles,Sun Bicycles,NY,29.0
1,108,2,0.05,4,2017-06-17,2017-06-20,2017-06-20,Camila,Carroll,San Antonio,Sun Bicycles Cruz 3 - Women's - 2017,449.99,Comfort Bicycles,Sun Bicycles,TX,23.0
2,14,2,0.07,4,2017-06-17,2017-06-20,2017-06-20,Camila,Carroll,San Antonio,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,Cruisers Bicycles,Electra,TX,4.0
3,70,2,0.05,4,2017-06-17,2017-06-20,2017-06-20,Camila,Carroll,San Antonio,Electra Amsterdam Original 3i - 2015/2017,659.99,Cruisers Bicycles,Electra,TX,2.0
4,66,1,0.07,4,2017-06-17,2017-06-20,2017-06-20,Camila,Carroll,San Antonio,Sun Bicycles Revolutions 24 - 2017,250.99,Cruisers Bicycles,Sun Bicycles,TX,3.0
5,111,1,0.05,4,2017-06-17,2017-06-20,2017-06-20,Camila,Carroll,San Antonio,Sun Bicycles Drifter 7 - Women's - 2017,470.99,Comfort Bicycles,Sun Bicycles,TX,29.0
1,51,1,0.1,4,2017-06-18,2017-06-20,2017-06-19,Shona,Mcmillan,Apple Valley,Trek Silque SLR 8 Women's - 2017,6499.99,Road Bikes,Trek,CA,2.0
2,76,1,0.2,4,2017-06-18,2017-06-20,2017-06-19,Shona,Mcmillan,Apple Valley,"Electra Girl's Hawaii 1 16"" - 2017",299.99,Cruisers Bicycles,Electra,CA,15.0
1,15,1,0.2,4,2017-06-18,2017-06-21,2017-06-21,Rita,Bailey,Ossining,Electra Moto 1 - 2016,529.99,Cruisers Bicycles,Electra,NY,6.0
2,72,1,0.1,4,2017-06-18,2017-06-21,2017-06-21,Rita,Bailey,Ossining,Sun Bicycles Biscayne Tandem 7 - 2017,619.99,Cruisers Bicycles,Sun Bicycles,NY,1.0
3,41,1,0.05,4,2017-06-18,2017-06-21,2017-06-21,Rita,Bailey,Ossining,Haro Shift R3 - 2017,1469.99,Mountain Bikes,Haro,NY,6.0
4,65,1,0.07,4,2017-06-18,2017-06-21,2017-06-21,Rita,Bailey,Ossining,Sun Bicycles Lil Bolt Type-R - 2017,346.99,Cruisers Bicycles,Sun Bicycles,NY,16.0
1,73,2,0.05,4,2017-06-18,2017-06-19,2017-06-19,Genoveva,Lloyd,Bayside,Sun Bicycles Brickell Tandem 7 - 2017,749.99,Cruisers Bicycles,Sun Bicycles,NY,20.0
2,52,1,0.1,4,2017-06-18,2017-06-19,2017-06-19,Genoveva,Lloyd,Bayside,Surly Steamroller - 2017,875.99,Road Bikes,Surly,NY,23.0
3,48,2,0.05,4,2017-06-18,2017-06-19,2017-06-19,Genoveva,Lloyd,Bayside,Trek Emonda S 4 - 2017,1499.99,Road Bikes,Trek,NY,20.0
4,83,2,0.1,4,2017-06-18,2017-06-19,2017-06-19,Genoveva,Lloyd,Bayside,Trek Boy's Kickster - 2015/2017,149.99,Children Bicycles,Trek,NY,21.0
1,105,1,0.1,4,2017-06-19,2017-06-21,2017-06-22,Lizzie,Joyner,Coachella,Sun Bicycles Streamway 7 - 2017,533.99,Comfort Bicycles,Sun Bicycles,CA,7.0
2,47,2,0.2,4,2017-06-19,2017-06-21,2017-06-22,Lizzie,Joyner,Coachella,Trek Remedy 9.8 - 2017,5299.99,Mountain Bikes,Trek,CA,21.0
3,65,2,0.07,4,2017-06-19,2017-06-21,2017-06-22,Lizzie,Joyner,Coachella,Sun Bicycles Lil Bolt Type-R - 2017,346.99,Cruisers Bicycles,Sun Bicycles,CA,10.0
1,65,2,0.07,4,2017-06-19,2017-06-22,2017-06-20,Marissa,Summers,Saint Albans,Sun Bicycles Lil Bolt Type-R - 2017,346.99,Cruisers Bicycles,Sun Bicycles,NY,16.0
2,64,2,0.07,4,2017-06-19,2017-06-22,2017-06-20,Marissa,Summers,Saint Albans,Electra Townie Original 7D - 2017,489.99,Cruisers Bicycles,Electra,NY,30.0
1,4,1,0.07,4,2017-06-19,2017-06-21,2017-06-21,Zona,Cameron,East Northport,Trek Fuel EX 8 29 - 2016,2899.99,Mountain Bikes,Trek,NY,2.0
1,90,1,0.2,4,2017-06-20,2017-06-22,2017-06-22,Augustus,Steele,Ballston Spa,Trek Precaliber 16 Girls - 2017,209.99,Children Bicycles,Trek,NY,26.0
2,74,1,0.2,4,2017-06-20,2017-06-22,2017-06-22,Augustus,Steele,Ballston Spa,Electra Cruiser Lux 1 - 2017,439.99,Cruisers Bicycles,Electra,NY,23.0
1,90,2,0.1,4,2017-06-20,2017-06-22,2017-06-23,Jeni,Farley,Richmond Hill,Trek Precaliber 16 Girls - 2017,209.99,Children Bicycles,Trek,NY,26.0
1,88,1,0.05,4,2017-06-20,2017-06-22,2017-06-22,Leif,Short,San Angelo,Trek Precaliber 12 Girls - 2017,189.99,Children Bicycles,Trek,TX,28.0
2,73,1,0.07,4,2017-06-20,2017-06-22,2017-06-22,Leif,Short,San Angelo,Sun Bicycles Brickell Tandem 7 - 2017,749.99,Cruisers Bicycles,Sun Bicycles,TX,3.0
1,66,1,0.2,4,2017-06-21,2017-06-24,2017-06-24,Ebony,Cotton,West Babylon,Sun Bicycles Revolutions 24 - 2017,250.99,Cruisers Bicycles,Sun Bicycles,NY,22.0
2,77,2,0.05,4,2017-06-21,2017-06-24,2017-06-24,Ebony,Cotton,West Babylon,Electra Glam Punk 3i Ladies' - 2017,799.99,Cruisers Bicycles,Electra,NY,25.0
3,87,1,0.1,4,2017-06-21,2017-06-24,2017-06-24,Ebony,Cotton,West Babylon,Trek Precaliber 12 Boys - 2017,189.99,Children Bicycles,Trek,NY,14.0
4,103,1,0.2,4,2017-06-21,2017-06-24,2017-06-24,Ebony,Cotton,West Babylon,Sun Bicycles Streamway 3 - 2017,551.99,Comfort Bicycles,Sun Bicycles,NY,1.0
1,87,1,0.2,4,2017-06-21,2017-06-23,2017-06-23,Mila,Moody,Troy,Trek Precaliber 12 Boys - 2017,189.99,Children Bicycles,Trek,NY,14.0
2,61,2,0.05,4,2017-06-21,2017-06-23,2017-06-23,Mila,Moody,Troy,Trek Powerfly 8 FS Plus - 2017,4999.99,Electric Bikes,Trek,NY,20.0
3,10,2,0.05,4,2017-06-21,2017-06-23,2017-06-23,Mila,Moody,Troy,Surly Straggler - 2016,1549.0,Cyclocross Bicycles,Surly,NY,13.0
1,74,1,0.2,4,2017-06-21,2017-06-24,2017-06-22,Cecelia,Gill,Mcallen,Electra Cruiser Lux 1 - 2017,439.99,Cruisers Bicycles,Electra,TX,17.0
2,36,1,0.1,4,2017-06-21,2017-06-24,2017-06-22,Cecelia,Gill,Mcallen,Surly Troll Frameset - 2017,832.99,Mountain Bikes,Surly,TX,28.0
1,85,1,0.1,4,2017-06-22,2017-06-25,2017-06-23,Corinna,Adams,Rosedale,Haro Downtown 16 - 2017,329.99,Children Bicycles,Haro,NY,6.0
2,48,2,0.1,4,2017-06-22,2017-06-25,2017-06-23,Corinna,Adams,Rosedale,Trek Emonda S 4 - 2017,1499.99,Road Bikes,Trek,NY,20.0
3,54,2,0.1,4,2017-06-22,2017-06-25,2017-06-23,Corinna,Adams,Rosedale,Trek Domane SL Disc Frameset - 2017,3199.99,Road Bikes,Trek,NY,6.0
4,68,1,0.1,4,2017-06-22,2017-06-25,2017-06-23,Corinna,Adams,Rosedale,Sun Bicycles Cruz 3 - 2017,449.99,Cruisers Bicycles,Sun Bicycles,NY,23.0
1,70,2,0.05,4,2017-06-22,2017-06-23,2017-06-24,Londa,Gould,Corpus Christi,Electra Amsterdam Original 3i - 2015/2017,659.99,Cruisers Bicycles,Electra,TX,2.0
2,65,2,0.07,4,2017-06-22,2017-06-23,2017-06-24,Londa,Gould,Corpus Christi,Sun Bicycles Lil Bolt Type-R - 2017,346.99,Cruisers Bicycles,Sun Bicycles,TX,1.0
3,8,2,0.05,4,2017-06-22,2017-06-23,2017-06-24,Londa,Gould,Corpus Christi,Trek Remedy 29 Carbon Frameset - 2016,1799.99,Mountain Bikes,Trek,TX,12.0
4,12,2,0.07,4,2017-06-22,2017-06-23,2017-06-24,Londa,Gould,Corpus Christi,Electra Townie Original 21D - 2016,549.99,Cruisers Bicycles,Electra,TX,30.0
5,38,1,0.2,4,2017-06-22,2017-06-23,2017-06-24,Londa,Gould,Corpus Christi,Haro Flightline Two 26 Plus - 2017,549.99,Mountain Bikes,Haro,TX,23.0
1,100,1,0.2,4,2017-06-23,2017-06-24,2017-06-25,Claudio,Wise,Kingston,Electra Townie 3i EQ (20-inch) - Boys' - 2017,489.99,Children Bicycles,Electra,NY,12.0
2,63,1,0.07,4,2017-06-23,2017-06-24,2017-06-25,Claudio,Wise,Kingston,Trek Boone Race Shop Limited - 2017,3499.99,Cyclocross Bicycles,Trek,NY,5.0
1,4,2,0.1,4,2017-06-24,2017-06-27,2017-06-27,Cindi,Larson,Howard Beach,Trek Fuel EX 8 29 - 2016,2899.99,Mountain Bikes,Trek,NY,2.0
2,28,2,0.1,4,2017-06-24,2017-06-27,2017-06-27,Cindi,Larson,Howard Beach,Surly Karate Monkey 27.5+ Frameset - 2017,2499.99,Mountain Bikes,Surly,NY,25.0
3,47,2,0.05,4,2017-06-24,2017-06-27,2017-06-27,Cindi,Larson,Howard Beach,Trek Remedy 9.8 - 2017,5299.99,Mountain Bikes,Trek,NY,13.0
4,71,1,0.07,4,2017-06-24,2017-06-27,2017-06-27,Cindi,Larson,Howard Beach,Sun Bicycles Atlas X-Type - 2017,416.99,Cruisers Bicycles,Sun Bicycles,NY,30.0
1,33,2,0.1,4,2017-06-24,2017-06-27,2017-06-27,Julienne,Moody,Fort Worth,Surly Wednesday Frameset - 2017,469.99,Mountain Bikes,Surly,TX,14.0
2,22,2,0.2,4,2017-06-24,2017-06-27,2017-06-27,Julienne,Moody,Fort Worth,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,Children Bicycles,Electra,TX,20.0
1,110,2,0.2,4,2017-06-25,2017-06-27,2017-06-28,Lavinia,Cotton,East Northport,Sun Bicycles Drifter 7 - 2017,470.99,Comfort Bicycles,Sun Bicycles,NY,7.0
1,26,2,0.1,4,2017-06-25,2017-06-28,2017-06-27,Myrl,Gay,Garland,Electra Townie Original 7D EQ - 2016,599.99,Comfort Bicycles,Electra,TX,27.0
2,39,1,0.07,4,2017-06-25,2017-06-28,2017-06-27,Myrl,Gay,Garland,Trek Stache 5 - 2017,1499.99,Mountain Bikes,Trek,TX,22.0
1,52,2,0.1,4,2017-06-26,2017-06-28,2017-06-27,Alfredo,Dodson,Depew,Surly Steamroller - 2017,875.99,Road Bikes,Surly,NY,23.0
2,69,2,0.05,4,2017-06-26,2017-06-28,2017-06-27,Alfredo,Dodson,Depew,Sun Bicycles Cruz 7 - 2017,416.99,Cruisers Bicycles,Sun Bicycles,NY,22.0
3,27,1,0.05,4,2017-06-26,2017-06-28,2017-06-27,Alfredo,Dodson,Depew,Surly Big Dummy Frameset - 2017,999.99,Mountain Bikes,Surly,NY,10.0
4,80,2,0.05,4,2017-06-26,2017-06-28,2017-06-27,Alfredo,Dodson,Depew,Sun Bicycles Brickell Tandem CB - 2017,761.99,Cruisers Bicycles,Sun Bicycles,NY,27.0
1,106,2,0.05,4,2017-06-26,2017-06-28,2017-06-27,Raphael,O'neil,Fairport,Sun Bicycles Cruz 3 - 2017,449.99,Comfort Bicycles,Sun Bicycles,NY,7.0
2,25,2,0.2,4,2017-06-26,2017-06-28,2017-06-27,Raphael,O'neil,Fairport,Electra Townie Original 7D - 2015/2016,499.99,Comfort Bicycles,Electra,NY,18.0
3,108,2,0.05,4,2017-06-26,2017-06-28,2017-06-27,Raphael,O'neil,Fairport,Sun Bicycles Cruz 3 - Women's - 2017,449.99,Comfort Bicycles,Sun Bicycles,NY,29.0
1,55,1,0.05,4,2017-06-26,2017-06-29,2017-06-27,Romeo,Steele,Port Jefferson Station,Trek Domane S 6 - 2017,2699.99,Road Bikes,Trek,NY,5.0
2,71,2,0.2,4,2017-06-26,2017-06-29,2017-06-27,Romeo,Steele,Port Jefferson Station,Sun Bicycles Atlas X-Type - 2017,416.99,Cruisers Bicycles,Sun Bicycles,NY,30.0
3,12,2,0.1,4,2017-06-26,2017-06-29,2017-06-27,Romeo,Steele,Port Jefferson Station,Electra Townie Original 21D - 2016,549.99,Cruisers Bicycles,Electra,NY,2.0
4,52,1,0.2,4,2017-06-26,2017-06-29,2017-06-27,Romeo,Steele,Port Jefferson Station,Surly Steamroller - 2017,875.99,Road Bikes,Surly,NY,23.0
1,49,2,0.2,4,2017-06-26,2017-06-28,2017-06-27,Bettie,Glover,Euless,Trek Domane SL 6 - 2017,3499.99,Road Bikes,Trek,TX,4.0
2,9,1,0.1,4,2017-06-26,2017-06-28,2017-06-27,Bettie,Glover,Euless,Trek Conduit+ - 2016,2999.99,Electric Bikes,Trek,TX,23.0
3,64,1,0.1,4,2017-06-26,2017-06-28,2017-06-27,Bettie,Glover,Euless,Electra Townie Original 7D - 2017,489.99,Cruisers Bicycles,Electra,TX,22.0
1,35,1,0.1,4,2017-06-26,2017-06-29,2017-06-28,Cecilia,Camacho,Desoto,Sun Bicycles Spider 3i - 2017,832.99,Mountain Bikes,Sun Bicycles,TX,3.0
2,95,2,0.05,4,2017-06-26,2017-06-29,2017-06-28,Cecilia,Camacho,Desoto,"Electra Girl's Hawaii 1 16"" - 2017",299.99,Children Bicycles,Electra,TX,14.0
3,21,2,0.07,4,2017-06-26,2017-06-29,2017-06-28,Cecilia,Camacho,Desoto,Electra Cruiser 1 (24-Inch) - 2016,269.99,Children Bicycles,Electra,TX,8.0
4,36,2,0.1,4,2017-06-26,2017-06-29,2017-06-28,Cecilia,Camacho,Desoto,Surly Troll Frameset - 2017,832.99,Mountain Bikes,Surly,TX,28.0
5,61,1,0.07,4,2017-06-26,2017-06-29,2017-06-28,Cecilia,Camacho,Desoto,Trek Powerfly 8 FS Plus - 2017,4999.99,Electric Bikes,Trek,TX,28.0
1,22,2,0.1,4,2017-06-26,2017-06-29,2017-06-28,Dollie,Cervantes,Fort Worth,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,Children Bicycles,Electra,TX,20.0
2,110,1,0.07,4,2017-06-26,2017-06-29,2017-06-28,Dollie,Cervantes,Fort Worth,Sun Bicycles Drifter 7 - 2017,470.99,Comfort Bicycles,Sun Bicycles,TX,11.0
3,52,1,0.07,4,2017-06-26,2017-06-29,2017-06-28,Dollie,Cervantes,Fort Worth,Surly Steamroller - 2017,875.99,Road Bikes,Surly,TX,8.0
4,40,2,0.05,4,2017-06-26,2017-06-29,2017-06-28,Dollie,Cervantes,Fort Worth,Trek Fuel EX 9.8 29 - 2017,4999.99,Mountain Bikes,Trek,TX,2.0
1,63,1,0.1,4,2017-06-27,2017-06-28,2017-06-29,Vito,Pickett,Canandaigua,Trek Boone Race Shop Limited - 2017,3499.99,Cyclocross Bicycles,Trek,NY,5.0
2,20,2,0.2,4,2017-06-27,2017-06-28,2017-06-29,Vito,Pickett,Canandaigua,Electra Townie Original 7D EQ - Women's - 2016,599.99,Cruisers Bicycles,Electra,NY,20.0
3,68,1,0.07,4,2017-06-27,2017-06-28,2017-06-29,Vito,Pickett,Canandaigua,Sun Bicycles Cruz 3 - 2017,449.99,Cruisers Bicycles,Sun Bicycles,NY,23.0
4,81,2,0.07,4,2017-06-27,2017-06-28,2017-06-29,Vito,Pickett,Canandaigua,Electra Amsterdam Fashion 7i Ladies' - 2017,1099.99,Cruisers Bicycles,Electra,NY,19.0
5,88,1,0.05,4,2017-06-27,2017-06-28,2017-06-29,Vito,Pickett,Canandaigua,Trek Precaliber 12 Girls - 2017,189.99,Children Bicycles,Trek,NY,8.0
1,68,1,0.2,4,2017-06-27,2017-06-28,2017-06-29,Victor,Pittman,Astoria,Sun Bicycles Cruz 3 - 2017,449.99,Cruisers Bicycles,Sun Bicycles,NY,23.0
2,81,2,0.2,4,2017-06-27,2017-06-28,2017-06-29,Victor,Pittman,Astoria,Electra Amsterdam Fashion 7i Ladies' - 2017,1099.99,Cruisers Bicycles,Electra,NY,19.0
3,12,1,0.1,4,2017-06-27,2017-06-28,2017-06-29,Victor,Pittman,Astoria,Electra Townie Original 21D - 2016,549.99,Cruisers Bicycles,Electra,NY,2.0
4,111,1,0.2,4,2017-06-27,2017-06-28,2017-06-29,Victor,Pittman,Astoria,Sun Bicycles Drifter 7 - Women's - 2017,470.99,Comfort Bicycles,Sun Bicycles,NY,6.0
1,5,2,0.07,4,2017-06-30,2017-07-02,2017-07-01,Effie,Jenkins,Brentwood,Heller Shagamaw Frame - 2016,1320.99,Mountain Bikes,Heller,NY,1.0
2,59,1,0.2,4,2017-06-30,2017-07-02,2017-07-01,Effie,Jenkins,Brentwood,Trek Domane S 5 Disc - 2017,2599.99,Road Bikes,Trek,NY,17.0
3,78,2,0.05,4,2017-06-30,2017-07-02,2017-07-01,Effie,Jenkins,Brentwood,Sun Bicycles Biscayne Tandem CB - 2017,647.99,Cruisers Bicycles,Sun Bicycles,NY,4.0
1,87,1,0.1,4,2017-06-30,2017-07-03,2017-07-01,Vernell,Goff,Monroe,Trek Precaliber 12 Boys - 2017,189.99,Children Bicycles,Trek,NY,14.0
2,78,1,0.05,4,2017-06-30,2017-07-03,2017-07-01,Vernell,Goff,Monroe,Sun Bicycles Biscayne Tandem CB - 2017,647.99,Cruisers Bicycles,Sun Bicycles,NY,4.0
3,26,2,0.07,4,2017-06-30,2017-07-03,2017-07-01,Vernell,Goff,Monroe,Electra Townie Original 7D EQ - 2016,599.99,Comfort Bicycles,Electra,NY,2.0
1,51,2,0.1,4,2017-07-02,2017-07-04,2017-07-04,Jeanie,Kirkland,Santa Clara,Trek Silque SLR 8 Women's - 2017,6499.99,Road Bikes,Trek,CA,2.0
2,60,2,0.2,4,2017-07-02,2017-07-04,2017-07-04,Jeanie,Kirkland,Santa Clara,Sun Bicycles ElectroLite - 2017,1559.99,Electric Bikes,Sun Bicycles,CA,19.0
3,80,1,0.07,4,2017-07-02,2017-07-04,2017-07-04,Jeanie,Kirkland,Santa Clara,Sun Bicycles Brickell Tandem CB - 2017,761.99,Cruisers Bicycles,Sun Bicycles,CA,11.0
1,35,1,0.2,4,2017-07-02,2017-07-04,2017-07-05,Honey,Camacho,Bayside,Sun Bicycles Spider 3i - 2017,832.99,Mountain Bikes,Sun Bicycles,NY,25.0
2,38,1,0.07,4,2017-07-02,2017-07-04,2017-07-05,Honey,Camacho,Bayside,Haro Flightline Two 26 Plus - 2017,549.99,Mountain Bikes,Haro,NY,18.0
3,12,2,0.07,4,2017-07-02,2017-07-04,2017-07-05,Honey,Camacho,Bayside,Electra Townie Original 21D - 2016,549.99,Cruisers Bicycles,Electra,NY,2.0
1,99,1,0.05,4,2017-07-02,2017-07-04,2017-07-03,Deandrea,Vega,Yonkers,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,299.99,Children Bicycles,Electra,NY,24.0
2,27,1,0.1,4,2017-07-02,2017-07-04,2017-07-03,Deandrea,Vega,Yonkers,Surly Big Dummy Frameset - 2017,999.99,Mountain Bikes,Surly,NY,10.0
3,70,1,0.1,4,2017-07-02,2017-07-04,2017-07-03,Deandrea,Vega,Yonkers,Electra Amsterdam Original 3i - 2015/2017,659.99,Cruisers Bicycles,Electra,NY,6.0
4,84,2,0.07,4,2017-07-02,2017-07-04,2017-07-03,Deandrea,Vega,Yonkers,Sun Bicycles Lil Kitt'n - 2017,109.99,Children Bicycles,Sun Bicycles,NY,22.0
5,5,1,0.1,4,2017-07-02,2017-07-04,2017-07-03,Deandrea,Vega,Yonkers,Heller Shagamaw Frame - 2016,1320.99,Mountain Bikes,Heller,NY,1.0
1,6,2,0.2,4,2017-07-04,2017-07-07,2017-07-07,Lolita,O'neill,Massapequa Park,Surly Ice Cream Truck Frameset - 2016,469.99,Mountain Bikes,Surly,NY,11.0
2,29,1,0.1,4,2017-07-04,2017-07-07,2017-07-07,Lolita,O'neill,Massapequa Park,Trek X-Caliber 8 - 2017,999.99,Mountain Bikes,Trek,NY,29.0
3,91,1,0.1,4,2017-07-04,2017-07-07,2017-07-07,Lolita,O'neill,Massapequa Park,Trek Precaliber 24 (21-Speed) - Girls - 2017,349.99,Children Bicycles,Trek,NY,13.0
4,14,2,0.1,4,2017-07-04,2017-07-07,2017-07-07,Lolita,O'neill,Massapequa Park,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,Cruisers Bicycles,Electra,NY,18.0
